energy_mev,multiplicity_variant,low_energy_scenario,p_K_ge_2,Kbar,energy_zone,low_conservative_representative_p
6.41115551,false_mcu_aware_logE_linear,low_energy_conservative,0.0269004262677,1.02733088061,measured_support_interpolated,0.0129538922398
6.69146146,false_mcu_aware_logE_linear,low_energy_conservative,0.0265757842168,1.02699403365,measured_support_interpolated,0.0129538922398
6.98402284,false_mcu_aware_logE_linear,low_energy_conservative,0.0262511421658,1.02665718669,measured_support_interpolated,0.0129538922398
7.28937546,false_mcu_aware_logE_linear,low_energy_conservative,0.0259265001149,1.02632033972,measured_support_interpolated,0.0129538922398
7.60807859,false_mcu_aware_logE_linear,low_energy_conservative,0.0256018580639,1.02598349276,measured_support_interpolated,0.0129538922398
7.94071593,false_mcu_aware_logE_linear,low_energy_conservative,0.025277216013,1.0256466458,measured_support_interpolated,0.0129538922398
8.28789671,false_mcu_aware_logE_linear,low_energy_conservative,0.024952573962,1.02530979884,measured_support_interpolated,0.0129538922398
8.65025678,false_mcu_aware_logE_linear,low_energy_conservative,0.0246279319111,1.02497295187,measured_support_interpolated,0.0129538922398
9.02845981,false_mcu_aware_logE_linear,low_energy_conservative,0.0243032898602,1.02463610491,measured_support_interpolated,0.0129538922398
9.42319848,false_mcu_aware_logE_linear,low_energy_conservative,0.0239786478092,1.02429925795,measured_support_interpolated,0.0129538922398
9.83519576,false_mcu_aware_logE_linear,low_energy_conservative,0.0236540057583,1.02396241099,measured_support_interpolated,0.0129538922398
10.2652062,false_mcu_aware_logE_linear,low_energy_conservative,0.0233293637073,1.02362556402,measured_support_interpolated,0.0129538922398
10.7140174,false_mcu_aware_logE_linear,low_energy_conservative,0.0230047216564,1.02328871706,measured_support_interpolated,0.0129538922398
11.1824514,false_mcu_aware_logE_linear,low_energy_conservative,0.0226800796054,1.0229518701,measured_support_interpolated,0.0129538922398
11.671366,false_mcu_aware_logE_linear,low_energy_conservative,0.0223554375545,1.02261502314,measured_support_interpolated,0.0129538922398
12.1816567,false_mcu_aware_logE_linear,low_energy_conservative,0.0220307955035,1.02227817618,measured_support_interpolated,0.0129538922398
12.7142582,false_mcu_aware_logE_linear,low_energy_conservative,0.0217061534526,1.02194132921,measured_support_interpolated,0.0129538922398
13.2701459,false_mcu_aware_logE_linear,low_energy_conservative,0.0213815114017,1.02160448225,measured_support_interpolated,0.0129538922398
13.8503378,false_mcu_aware_logE_linear,low_energy_conservative,0.0210568693507,1.02126763529,measured_support_interpolated,0.0129538922398
14.4558967,false_mcu_aware_logE_linear,low_energy_conservative,0.0207322272998,1.02093078833,measured_support_interpolated,0.0129538922398
15.0879316,false_mcu_aware_logE_linear,low_energy_conservative,0.0204075852488,1.02059394136,measured_support_interpolated,0.0129538922398
15.7476,false_mcu_aware_logE_linear,low_energy_conservative,0.0200829431979,1.0202570944,measured_support_interpolated,0.0129538922398
16.4361102,false_mcu_aware_logE_linear,low_energy_conservative,0.0197583011469,1.01992024744,measured_support_interpolated,0.0129538922398
17.1547232,false_mcu_aware_logE_linear,low_energy_conservative,0.019433659096,1.01958340048,measured_support_interpolated,0.0129538922398
17.9047551,false_mcu_aware_logE_linear,low_energy_conservative,0.019109017045,1.01924655351,measured_support_interpolated,0.0129538922398
18.6875796,false_mcu_aware_logE_linear,low_energy_conservative,0.0187843749941,1.01890970655,measured_support_interpolated,0.0129538922398
19.5046304,false_mcu_aware_logE_linear,low_energy_conservative,0.0184597329432,1.01857285959,measured_support_interpolated,0.0129538922398
20.357404,false_mcu_aware_logE_linear,low_energy_conservative,0.0181350908922,1.01823601263,measured_support_interpolated,0.0129538922398
21.2474621,false_mcu_aware_logE_linear,low_energy_conservative,0.0178104488413,1.01789916567,measured_support_interpolated,0.0129538922398
22.1764351,false_mcu_aware_logE_linear,low_energy_conservative,0.0174858067903,1.0175623187,measured_support_interpolated,0.0129538922398
23.1460242,false_mcu_aware_logE_linear,low_energy_conservative,0.0171611647394,1.01722547174,measured_support_interpolated,0.0129538922398
24.1580054,false_mcu_aware_logE_linear,low_energy_conservative,0.0168365226884,1.01688862478,measured_support_interpolated,0.0129538922398
25.2142319,false_mcu_aware_logE_linear,low_energy_conservative,0.0165118806375,1.01655177782,measured_support_interpolated,0.0129538922398
26.3166384,false_mcu_aware_logE_linear,low_energy_conservative,0.0161872385865,1.01621493085,measured_support_interpolated,0.0129538922398
27.4672438,false_mcu_aware_logE_linear,low_energy_conservative,0.0158625965356,1.01587808389,measured_support_interpolated,0.0129538922398
28.6681556,false_mcu_aware_logE_linear,low_energy_conservative,0.0155379544847,1.01554123693,measured_support_interpolated,0.0129538922398
29.9215731,false_mcu_aware_logE_linear,low_energy_conservative,0.0332598797883,1.04490980149,measured_support_interpolated,0.0129538922398
31.229792,false_mcu_aware_logE_linear,low_energy_conservative,0.0576208715922,1.08520654972,measured_support_interpolated,0.0129538922398
32.5952084,false_mcu_aware_logE_linear,low_energy_conservative,0.0819818633961,1.12550329794,measured_support_interpolated,0.0129538922398
34.0203229,false_mcu_aware_logE_linear,low_energy_conservative,0.1063428552,1.16580004616,measured_support_interpolated,0.0129538922398
35.5077457,false_mcu_aware_logE_linear,low_energy_conservative,0.130703847004,1.20609679439,measured_support_interpolated,0.0129538922398
37.060201,false_mcu_aware_logE_linear,low_energy_conservative,0.155064838808,1.24639354261,measured_support_interpolated,0.0129538922398
38.6805322,false_mcu_aware_logE_linear,low_energy_conservative,0.179425830612,1.28669029084,measured_support_interpolated,0.0129538922398
40.3717068,false_mcu_aware_logE_linear,low_energy_conservative,0.198814136554,1.31946417256,measured_support_interpolated,0.0129538922398
42.1368222,false_mcu_aware_logE_linear,low_energy_conservative,0.200169655219,1.32495737438,measured_support_interpolated,0.0129538922398
43.9791114,false_mcu_aware_logE_linear,low_energy_conservative,0.201525173883,1.3304505762,measured_support_interpolated,0.0129538922398
45.9019483,false_mcu_aware_logE_linear,low_energy_conservative,0.202880692548,1.33594377802,measured_support_interpolated,0.0129538922398
47.9088548,false_mcu_aware_logE_linear,low_energy_conservative,0.204236211213,1.34143697984,measured_support_interpolated,0.0129538922398
50.0035064,false_mcu_aware_logE_linear,low_energy_conservative,0.205591729878,1.34693018166,measured_support_interpolated,0.0129538922398
52.1897395,false_mcu_aware_logE_linear,low_energy_conservative,0.206947248543,1.35242338348,measured_support_interpolated,0.0129538922398
54.4715582,false_mcu_aware_logE_linear,low_energy_conservative,0.208302767208,1.3579165853,measured_support_interpolated,0.0129538922398
56.8531416,false_mcu_aware_logE_linear,low_energy_conservative,0.209658285872,1.36340978712,measured_support_interpolated,0.0129538922398
59.3388517,false_mcu_aware_logE_linear,low_energy_conservative,0.211013804537,1.36890298893,measured_support_interpolated,0.0129538922398
61.9332411,false_mcu_aware_logE_linear,low_energy_conservative,0.212369323202,1.37439619075,measured_support_interpolated,0.0129538922398
64.6410612,false_mcu_aware_logE_linear,low_energy_conservative,0.213724841867,1.37988939257,measured_support_interpolated,0.0129538922398
67.4672716,false_mcu_aware_logE_linear,low_energy_conservative,0.215080360532,1.38538259439,measured_support_interpolated,0.0129538922398
70.4170484,false_mcu_aware_logE_linear,low_energy_conservative,0.216435879197,1.39087579621,measured_support_interpolated,0.0129538922398
73.4957941,false_mcu_aware_logE_linear,low_energy_conservative,0.217791397862,1.39636899803,measured_support_interpolated,0.0129538922398
76.7091476,false_mcu_aware_logE_linear,low_energy_conservative,0.219146916526,1.40186219985,measured_support_interpolated,0.0129538922398
80.0629939,false_mcu_aware_logE_linear,low_energy_conservative,0.220506843175,1.40733040804,measured_support_interpolated,0.0129538922398
83.5634758,false_mcu_aware_logE_linear,low_energy_conservative,0.22210200929,1.41146478934,measured_support_interpolated,0.0129538922398
87.2170044,false_mcu_aware_logE_linear,low_energy_conservative,0.223697175405,1.41559917063,measured_support_interpolated,0.0129538922398
91.030271,false_mcu_aware_logE_linear,low_energy_conservative,0.22529234152,1.41973355193,measured_support_interpolated,0.0129538922398
95.0102597,false_mcu_aware_logE_linear,low_energy_conservative,0.226887507635,1.42386793323,measured_support_interpolated,0.0129538922398
99.1642599,false_mcu_aware_logE_linear,low_energy_conservative,0.22848267375,1.42800231452,measured_support_interpolated,0.0129538922398
103.49988,false_mcu_aware_logE_linear,low_energy_conservative,0.230077839865,1.43213669582,measured_support_interpolated,0.0129538922398
108.02506,false_mcu_aware_logE_linear,low_energy_conservative,0.23167300598,1.43627107712,measured_support_interpolated,0.0129538922398
112.748088,false_mcu_aware_logE_linear,low_energy_conservative,0.233268172094,1.44040545842,measured_support_interpolated,0.0129538922398
117.677614,false_mcu_aware_logE_linear,low_energy_conservative,0.234863338209,1.44453983971,measured_support_interpolated,0.0129538922398
122.822667,false_mcu_aware_logE_linear,low_energy_conservative,0.236458504324,1.44867422101,measured_support_interpolated,0.0129538922398
128.19267,false_mcu_aware_logE_linear,low_energy_conservative,0.239137074093,1.46047558179,measured_support_interpolated,0.0129538922398
133.797458,false_mcu_aware_logE_linear,low_energy_conservative,0.24212646431,1.47447654195,measured_support_interpolated,0.0129538922398
139.647297,false_mcu_aware_logE_linear,low_energy_conservative,0.245115854527,1.4884775021,measured_support_interpolated,0.0129538922398
145.752899,false_mcu_aware_logE_linear,low_energy_conservative,0.248105244744,1.50247846226,measured_support_interpolated,0.0129538922398
152.125449,false_mcu_aware_logE_linear,low_energy_conservative,0.251094634961,1.51647942242,measured_support_interpolated,0.0129538922398
158.776616,false_mcu_aware_logE_linear,low_energy_conservative,0.254084025178,1.53048038258,measured_support_interpolated,0.0129538922398
165.718583,false_mcu_aware_logE_linear,low_energy_conservative,0.256979262342,1.54201027956,measured_support_interpolated,0.0129538922398
172.964064,false_mcu_aware_logE_linear,low_energy_conservative,0.259582157594,1.54586761247,measured_support_interpolated,0.0129538922398
180.526329,false_mcu_aware_logE_linear,low_energy_conservative,0.262185052846,1.54972494538,measured_support_interpolated,0.0129538922398
188.419229,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
196.657218,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
205.255385,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
214.229478,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
223.595933,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
233.371904,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
243.575296,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
254.224797,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
265.339911,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
276.940996,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
289.049298,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
301.686995,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
314.877231,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
328.644167,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
343.013014,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
358.010091,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
373.662863,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
390,false_mcu_aware_logE_linear,low_energy_conservative,0.264001914792,1.55241742461,above_186_hold,0.0129538922398
